# x	y	u	v	flags	mask
1.8630e+03	4.2300e+02	-1.8977e+00	-3.2019e-01	0.0000e+00	0.0000e+00
1.9110e+03	4.2300e+02	-1.7982e+00	-2.2261e-01	0.0000e+00	0.0000e+00
1.9590e+03	4.2300e+02	-1.4295e+00	-8.6647e-02	0.0000e+00	0.0000e+00
2.0070e+03	4.2300e+02	-9.2897e-01	3.3250e-02	0.0000e+00	0.0000e+00
3.9000e+01	3.7500e+02	2.6651e-01	8.1994e-01	0.0000e+00	0.0000e+00
8.7000e+01	3.7500e+02	1.6116e+00	1.1601e+00	0.0000e+00	0.0000e+00
1.3500e+02	3.7500e+02	2.0899e+00	1.2164e+00	0.0000e+00	0.0000e+00
1.8300e+02	3.7500e+02	2.0615e+00	1.0850e+00	0.0000e+00	0.0000e+00
2.3100e+02	3.7500e+02	2.0315e+00	8.1607e-01	0.0000e+00	0.0000e+00
2.7900e+02	3.7500e+02	2.0460e+00	5.4694e-01	0.0000e+00	0.0000e+00
3.2700e+02	3.7500e+02	2.1755e+00	2.2170e-01	0.0000e+00	0.0000e+00
3.7500e+02	3.7500e+02	2.2209e+00	8.7937e-03	0.0000e+00	0.0000e+00
4.2300e+02	3.7500e+02	2.2719e+00	-1.2460e-01	0.0000e+00	0.0000e+00
4.7100e+02	3.7500e+02	2.2989e+00	-2.5974e-01	0.0000e+00	0.0000e+00
5.1900e+02	3.7500e+02	2.3670e+00	-2.1515e-01	0.0000e+00	0.0000e+00
5.6700e+02	3.7500e+02	2.2343e+00	-9.1577e-02	0.0000e+00	0.0000e+00
6.1500e+02	3.7500e+02	2.0105e+00	5.9268e-02	0.0000e+00	0.0000e+00
6.6300e+02	3.7500e+02	1.7284e+00	5.5832e-02	0.0000e+00	0.0000e+00
7.1100e+02	3.7500e+02	1.3857e+00	1.2632e-02	0.0000e+00	0.0000e+00
7.5900e+02	3.7500e+02	9.3090e-01	1.1290e-02	0.0000e+00	0.0000e+00
8.0700e+02	3.7500e+02	4.3798e-01	6.4809e-03	0.0000e+00	0.0000e+00
8.5500e+02	3.7500e+02	-7.0098e-01	-2.6992e-01	0.0000e+00	0.0000e+00
9.0300e+02	3.7500e+02	-1.5720e+00	1.4398e-01	0.0000e+00	0.0000e+00
9.5100e+02	3.7500e+02	-1.8622e+00	5.1413e-01	0.0000e+00	0.0000e+00
9.9900e+02	3.7500e+02	-1.6963e+00	5.1165e-01	0.0000e+00	0.0000e+00
1.0470e+03	3.7500e+02	-1.7968e-01	3.9006e-01	0.0000e+00	0.0000e+00
1.0950e+03	3.7500e+02	-1.1891e+00	-8.3299e-02	0.0000e+00	0.0000e+00
1.1430e+03	3.7500e+02	-7.5506e-01	6.3205e-01	0.0000e+00	0.0000e+00
1.1910e+03	3.7500e+02	-6.4191e-01	9.5575e-01	0.0000e+00	0.0000e+00
1.2390e+03	3.7500e+02	-2.0516e-01	1.6454e+00	0.0000e+00	0.0000e+00
1.2870e+03	3.7500e+02	5.8670e-01	1.7685e+00	0.0000e+00	0.0000e+00
1.3350e+03	3.7500e+02	1.2199e+00	1.6269e+00	0.0000e+00	0.0000e+00
1.3830e+03	3.7500e+02	1.8905e+00	1.4741e+00	0.0000e+00	0.0000e+00
1.4310e+03	3.7500e+02	1.8811e+00	1.1423e+00	0.0000e+00	0.0000e+00
1.4790e+03	3.7500e+02	1.8481e+00	2.1158e-01	0.0000e+00	0.0000e+00
1.5270e+03	3.7500e+02	7.3828e-01	-3.5950e-01	0.0000e+00	0.0000e+00
1.5750e+03	3.7500e+02	1.1423e+00	-8.9211e-01	0.0000e+00	0.0000e+00
1.6230e+03	3.7500e+02	9.5015e-01	4.5480e-01	0.0000e+00	0.0000e+00
1.6710e+03	3.7500e+02	-1.0402e-01	3.3848e-01	0.0000e+00	0.0000e+00
1.7190e+03	3.7500e+02	-8.9375e-01	-1.4424e-01	0.0000e+00	0.0000e+00
1.7670e+03	3.7500e+02	-1.3067e+00	-3.8227e-01	0.0000e+00	0.0000e+00
1.8150e+03	3.7500e+02	-1.6899e+00	-4.8363e-01	0.0000e+00	0.0000e+00
1.8630e+03	3.7500e+02	-2.0224e+00	-4.2642e-01	0.0000e+00	0.0000e+00
1.9110e+03	3.7500e+02	-1.9604e+00	-2.2481e-01	0.0000e+00	0.0000e+00
1.9590e+03	3.7500e+02	-1.6590e+00	9.4979e-03	0.0000e+00	0.0000e+00
2.0070e+03	3.7500e+02	-1.1243e+00	2.6319e-01	0.0000e+00	0.0000e+00
3.9000e+01	3.2700e+02	1.3535e+00	9.3080e-01	0.0000e+00	0.0000e+00
8.7000e+01	3.2700e+02	1.8779e+00	8.8934e-01	0.0000e+00	0.0000e+00
1.3500e+02	3.2700e+02	2.0730e+00	9.5650e-01	0.0000e+00	0.0000e+00
1.8300e+02	3.2700e+02	2.2212e+00	8.6558e-01	0.0000e+00	0.0000e+00
2.3100e+02	3.2700e+02	2.2621e+00	8.4355e-01	0.0000e+00	0.0000e+00
2.7900e+02	3.2700e+02	2.3505e+00	6.1988e-01	0.0000e+00	0.0000e+00
3.2700e+02	3.2700e+02	2.4133e+00	3.7806e-01	0.0000e+00	0.0000e+00
3.7500e+02	3.2700e+02	2.4774e+00	1.2469e-01	0.0000e+00	0.0000e+00
4.2300e+02	3.2700e+02	2.4462e+00	-6.5489e-02	0.0000e+00	0.0000e+00
4.7100e+02	3.2700e+02	2.3795e+00	-3.0700e-01	0.0000e+00	0.0000e+00
5.1900e+02	3.2700e+02	2.2244e+00	-2.0139e-01	0.0000e+00	0.0000e+00
5.6700e+02	3.2700e+02	2.1115e+00	-1.9979e-01	0.0000e+00	0.0000e+00
6.1500e+02	3.2700e+02	1.9567e+00	-1.3136e-01	0.0000e+00	0.0000e+00
6.6300e+02	3.2700e+02	1.7587e+00	-1.0335e-01	0.0000e+00	0.0000e+00
7.1100e+02	3.2700e+02	1.4395e+00	-1.9273e-01	0.0000e+00	0.0000e+00
7.5900e+02	3.2700e+02	1.0269e+00	-2.1624e-01	0.0000e+00	0.0000e+00
8.0700e+02	3.2700e+02	1.6422e-01	-5.8446e-01	0.0000e+00	0.0000e+00
8.5500e+02	3.2700e+02	-1.1333e+00	-7.4303e-01	0.0000e+00	0.0000e+00
9.0300e+02	3.2700e+02	-1.4290e+00	2.2203e-02	0.0000e+00	0.0000e+00
9.5100e+02	3.2700e+02	-1.3299e+00	3.3264e-01	0.0000e+00	0.0000e+00
9.9900e+02	3.2700e+02	-1.5942e+00	5.3570e-01	0.0000e+00	0.0000e+00
1.0470e+03	3.2700e+02	-1.1227e+00	2.3347e-01	0.0000e+00	0.0000e+00
1.0950e+03	3.2700e+02	-3.8315e-01	-1.9426e-01	0.0000e+00	0.0000e+00
1.1430e+03	3.2700e+02	2.8212e-01	1.8742e-01	0.0000e+00	0.0000e+00
1.1910e+03	3.2700e+02	3.3801e-01	5.4050e-01	0.0000e+00	0.0000e+00
1.2390e+03	3.2700e+02	2.0989e-01	1.3489e+00	0.0000e+00	0.0000e+00
1.2870e+03	3.2700e+02	1.2056e+00	1.6760e+00	0.0000e+00	0.0000e+00
1.3350e+03	3.2700e+02	1.7528e+00	1.3124e+00	0.0000e+00	0.0000e+00
1.3830e+03	3.2700e+02	2.2301e+00	1.0356e+00	0.0000e+00	0.0000e+00
1.4310e+03	3.2700e+02	2.5770e+00	8.0056e-01	0.0000e+00	0.0000e+00
1.4790e+03	3.2700e+02	2.3787e+00	4.6756e-01	0.0000e+00	0.0000e+00
1.5270e+03	3.2700e+02	2.3656e+00	5.7388e-03	0.0000e+00	0.0000e+00
1.5750e+03	3.2700e+02	2.1240e+00	1.1537e-01	0.0000e+00	0.0000e+00
1.6230e+03	3.2700e+02	9.7605e-01	3.4473e-01	0.0000e+00	0.0000e+00
1.6710e+03	3.2700e+02	1.7683e-01	1.2761e-02	0.0000e+00	0.0000e+00
1.7190e+03	3.2700e+02	-5.4874e-01	-5.6103e-01	0.0000e+00	0.0000e+00
1.7670e+03	3.2700e+02	-1.0967e+00	-8.0454e-01	0.0000e+00	0.0000e+00
1.8150e+03	3.2700e+02	-1.7116e+00	-9.4842e-01	0.0000e+00	0.0000e+00
1.8630e+03	3.2700e+02	-2.1305e+00	-6.7821e-01	0.0000e+00	0.0000e+00
1.9110e+03	3.2700e+02	-1.3266e+00	-1.0665e-01	0.0000e+00	0.0000e+00
1.9590e+03	3.2700e+02	-6.3443e-01	-1.9498e-01	0.0000e+00	0.0000e+00
2.0070e+03	3.2700e+02	3.4622e-01	5.9247e-01	0.0000e+00	0.0000e+00
3.9000e+01	2.7900e+02	2.0802e+00	1.0835e+00	0.0000e+00	0.0000e+00
8.7000e+01	2.7900e+02	1.9076e+00	6.9208e-01	0.0000e+00	0.0000e+00
1.3500e+02	2.7900e+02	2.0173e+00	6.2533e-01	0.0000e+00	0.0000e+00
1.8300e+02	2.7900e+02	2.1461e+00	7.6048e-01	0.0000e+00	0.0000e+00
2.3100e+02	2.7900e+02	2.3201e+00	6.6895e-01	0.0000e+00	0.0000e+00
2.7900e+02	2.7900e+02	2.5373e+00	6.3832e-01	0.0000e+00	0.0000e+00
3.2700e+02	2.7900e+02	2.6303e+00	4.3613e-01	0.0000e+00	0.0000e+00
3.7500e+02	2.7900e+02	2.8116e+00	2.1252e-01	0.0000e+00	0.0000e+00
4.2300e+02	2.7900e+02	2.7845e+00	-1.7964e-01	0.0000e+00	0.0000e+00
4.7100e+02	2.7900e+02	2.4612e+00	-3.0395e-01	0.0000e+00	0.0000e+00
5.1900e+02	2.7900e+02	2.2129e+00	-3.0615e-01	0.0000e+00	0.0000e+00
5.6700e+02	2.7900e+02	1.9948e+00	-2.5225e-01	0.0000e+00	0.0000e+00
6.1500e+02	2.7900e+02	1.9396e+00	-1.9230e-01	0.0000e+00	0.0000e+00
6.6300e+02	2.7900e+02	1.8633e+00	-2.3539e-01	0.0000e+00	0.0000e+00
7.1100e+02	2.7900e+02	3.5507e-01	-2.8844e-01	0.0000e+00	0.0000e+00
7.5900e+02	2.7900e+02	1.3733e+00	-6.1662e-01	0.0000e+00	0.0000e+00
8.0700e+02	2.7900e+02	1.2954e-01	-5.3083e-02	0.0000e+00	0.0000e+00
8.5500e+02	2.7900e+02	-8.3921e-01	-7.6316e-01	0.0000e+00	0.0000e+00
9.0300e+02	2.7900e+02	-6.0609e-01	1.6555e-01	0.0000e+00	0.0000e+00
9.5100e+02	2.7900e+02	-4.4491e-01	2.8765e-01	0.0000e+00	0.0000e+00
9.9900e+02	2.7900e+02	-2.4116e-01	4.5151e-01	0.0000e+00	0.0000e+00
1.0470e+03	2.7900e+02	2.5923e-01	3.7420e-01	0.0000e+00	0.0000e+00
1.0950e+03	2.7900e+02	8.3327e-01	2.0126e-01	0.0000e+00	0.0000e+00
1.1430e+03	2.7900e+02	1.3412e+00	3.2711e-01	0.0000e+00	0.0000e+00
1.1910e+03	2.7900e+02	1.5772e+00	8.2141e-01	0.0000e+00	0.0000e+00
1.2390e+03	2.7900e+02	1.4956e+00	1.1140e+00	0.0000e+00	0.0000e+00
1.2870e+03	2.7900e+02	1.5845e+00	1.1237e+00	0.0000e+00	0.0000e+00
1.3350e+03	2.7900e+02	1.9482e+00	1.0142e+00	0.0000e+00	0.0000e+00
1.3830e+03	2.7900e+02	2.3469e+00	9.3489e-01	0.0000e+00	0.0000e+00
1.4310e+03	2.7900e+02	2.4140e+00	7.5543e-01	0.0000e+00	0.0000e+00
1.4790e+03	2.7900e+02	2.6133e+00	6.0502e-01	0.0000e+00	0.0000e+00
1.5270e+03	2.7900e+02	2.6355e+00	1.5554e-01	0.0000e+00	0.0000e+00
1.5750e+03	2.7900e+02	2.1796e+00	-1.2020e-01	0.0000e+00	0.0000e+00
1.6230e+03	2.7900e+02	1.2008e+00	-5.5010e-02	0.0000e+00	0.0000e+00
1.6710e+03	2.7900e+02	3.7941e-01	-3.4932e-01	0.0000e+00	0.0000e+00
1.7190e+03	2.7900e+02	-2.5900e-01	-9.2309e-01	0.0000e+00	0.0000e+00
1.7670e+03	2.7900e+02	-8.4803e-01	-1.2877e+00	0.0000e+00	0.0000e+00
1.8150e+03	2.7900e+02	-1.4509e+00	-1.4562e+00	0.0000e+00	0.0000e+00
1.8630e+03	2.7900e+02	-4.5478e-01	-2.2773e-01	0.0000e+00	0.0000e+00
1.9110e+03	2.7900e+02	-3.5741e-01	-4.0359e-01	0.0000e+00	0.0000e+00
1.9590e+03	2.7900e+02	-6.1322e-01	4.5388e-02	0.0000e+00	0.0000e+00
2.0070e+03	2.7900e+02	7.1547e-02	1.1818e+00	0.0000e+00	0.0000e+00
3.9000e+01	2.3100e+02	1.6057e+00	5.6449e-01	0.0000e+00	0.0000e+00
8.7000e+01	2.3100e+02	1.8036e+00	3.4388e-01	0.0000e+00	0.0000e+00
1.3500e+02	2.3100e+02	1.9945e+00	4.3075e-01	0.0000e+00	0.0000e+00
1.8300e+02	2.3100e+02	2.1168e+00	4.1220e-01	0.0000e+00	0.0000e+00
2.3100e+02	2.3100e+02	2.3597e+00	4.8372e-01	0.0000e+00	0.0000e+00
2.7900e+02	2.3100e+02	2.5370e+00	6.3713e-01	0.0000e+00	0.0000e+00
3.2700e+02	2.3100e+02	2.8024e+00	4.4082e-01	0.0000e+00	0.0000e+00
3.7500e+02	2.3100e+02	2.6214e+00	-5.5257e-01	0.0000e+00	0.0000e+00
4.2300e+02	2.3100e+02	2.8938e+00	-9.3378e-02	0.0000e+00	0.0000e+00
4.7100e+02	2.3100e+02	2.5349e+00	-1.7557e-01	0.0000e+00	0.0000e+00
5.1900e+02	2.3100e+02	2.3230e+00	-3.5402e-01	0.0000e+00	0.0000e+00
5.6700e+02	2.3100e+02	1.9602e+00	-3.5963e-01	0.0000e+00	0.0000e+00
6.1500e+02	2.3100e+02	1.7300e+00	-2.3700e-01	0.0000e+00	0.0000e+00
6.6300e+02	2.3100e+02	2.0764e+00	-7.6127e-02	0.0000e+00	0.0000e+00
7.1100e+02	2.3100e+02	1.8920e+00	-1.2886e+00	0.0000e+00	0.0000e+00
7.5900e+02	2.3100e+02	-1.0127e+00	-1.5855e+00	0.0000e+00	0.0000e+00
8.0700e+02	2.3100e+02	-1.2846e+00	-2.1149e+00	0.0000e+00	0.0000e+00
8.5500e+02	2.3100e+02	-8.3125e-01	-6.9018e-01	0.0000e+00	0.0000e+00
9.0300e+02	2.3100e+02	-7.9856e-01	-4.8294e-01	0.0000e+00	0.0000e+00
9.5100e+02	2.3100e+02	-5.6807e-01	-2.3600e-01	0.0000e+00	0.0000e+00
9.9900e+02	2.3100e+02	-2.3074e-01	3.7793e-01	0.0000e+00	0.0000e+00
1.0470e+03	2.3100e+02	2.6743e-01	9.2632e-01	0.0000e+00	0.0000e+00
1.0950e+03	2.3100e+02	1.2235e+00	8.1751e-01	0.0000e+00	0.0000e+00
1.1430e+03	2.3100e+02	1.5096e+00	6.8134e-01	0.0000e+00	0.0000e+00
1.1910e+03	2.3100e+02	1.5287e+00	7.1292e-01	0.0000e+00	0.0000e+00
1.2390e+03	2.3100e+02	1.5066e+00	7.7307e-01	0.0000e+00	0.0000e+00
1.2870e+03	2.3100e+02	1.5193e+00	6.4157e-01	0.0000e+00	0.0000e+00
1.3350e+03	2.3100e+02	1.8973e+00	7.7545e-01	0.0000e+00	0.0000e+00
1.3830e+03	2.3100e+02	2.1660e+00	8.5205e-01	0.0000e+00	0.0000e+00
1.4310e+03	2.3100e+02	2.0172e+00	6.6093e-01	0.0000e+00	0.0000e+00
1.4790e+03	2.3100e+02	1.7407e+00	6.2926e-01	0.0000e+00	0.0000e+00
1.5270e+03	2.3100e+02	1.4345e+00	3.5388e-01	0.0000e+00	0.0000e+00
1.5750e+03	2.3100e+02	2.0864e+00	-2.2102e-01	0.0000e+00	0.0000e+00
1.6230e+03	2.3100e+02	1.2943e+00	-5.0701e-01	0.0000e+00	0.0000e+00
1.6710e+03	2.3100e+02	7.5306e-01	-7.4888e-01	0.0000e+00	0.0000e+00
1.7190e+03	2.3100e+02	1.3193e-01	-1.2319e+00	0.0000e+00	0.0000e+00
1.7670e+03	2.3100e+02	-1.7653e-01	-1.7862e+00	0.0000e+00	0.0000e+00
1.8150e+03	2.3100e+02	-6.2184e-02	-9.5932e-01	0.0000e+00	0.0000e+00
1.8630e+03	2.3100e+02	2.0054e-01	-8.6108e-01	0.0000e+00	0.0000e+00
1.9110e+03	2.3100e+02	-4.5151e-01	-8.8284e-01	0.0000e+00	0.0000e+00
1.9590e+03	2.3100e+02	5.7821e-02	7.8120e-01	0.0000e+00	0.0000e+00
2.0070e+03	2.3100e+02	9.9201e-01	2.2881e+00	0.0000e+00	0.0000e+00
3.9000e+01	1.8300e+02	8.8476e-01	1.3525e+00	0.0000e+00	0.0000e+00
8.7000e+01	1.8300e+02	1.8309e+00	3.3198e-01	0.0000e+00	0.0000e+00
1.3500e+02	1.8300e+02	2.0541e+00	8.7553e-02	0.0000e+00	0.0000e+00
1.8300e+02	1.8300e+02	2.1452e+00	1.1529e-01	0.0000e+00	0.0000e+00
2.3100e+02	1.8300e+02	2.2269e+00	2.1552e-01	0.0000e+00	0.0000e+00
2.7900e+02	1.8300e+02	2.6367e+00	2.7396e-01	0.0000e+00	0.0000e+00
3.2700e+02	1.8300e+02	2.6125e+00	-1.2116e+00	0.0000e+00	0.0000e+00
3.7500e+02	1.8300e+02	2.6350e+00	-3.3967e-01	0.0000e+00	0.0000e+00
4.2300e+02	1.8300e+02	2.7653e+00	6.5390e-01	0.0000e+00	0.0000e+00
4.7100e+02	1.8300e+02	2.6352e+00	2.6989e-01	0.0000e+00	0.0000e+00
5.1900e+02	1.8300e+02	2.4255e+00	-3.3245e-01	0.0000e+00	0.0000e+00
5.6700e+02	1.8300e+02	1.8407e+00	-9.7394e-01	0.0000e+00	0.0000e+00
6.1500e+02	1.8300e+02	1.1985e+00	-3.0012e-01	0.0000e+00	0.0000e+00
6.6300e+02	1.8300e+02	2.3016e-02	3.8861e-01	0.0000e+00	0.0000e+00
7.1100e+02	1.8300e+02	-9.5100e-01	-2.5006e+00	0.0000e+00	0.0000e+00
7.5900e+02	1.8300e+02	-1.5360e+00	-2.7629e+00	0.0000e+00	0.0000e+00
8.0700e+02	1.8300e+02	-1.0019e+00	-1.6071e+00	0.0000e+00	0.0000e+00
8.5500e+02	1.8300e+02	-9.4201e-01	-1.2948e+00	0.0000e+00	0.0000e+00
9.0300e+02	1.8300e+02	-8.4959e-01	-1.2834e+00	0.0000e+00	0.0000e+00
9.5100e+02	1.8300e+02	-3.6187e-01	2.1948e-01	0.0000e+00	0.0000e+00
9.9900e+02	1.8300e+02	1.2338e+00	9.2431e-01	0.0000e+00	0.0000e+00
1.0470e+03	1.8300e+02	2.4495e+00	1.3814e+00	0.0000e+00	0.0000e+00
1.0950e+03	1.8300e+02	1.9604e+00	6.9962e-01	0.0000e+00	0.0000e+00
1.1430e+03	1.8300e+02	1.6100e+00	4.2036e-01	0.0000e+00	0.0000e+00
1.1910e+03	1.8300e+02	8.8761e-01	6.4184e-01	0.0000e+00	0.0000e+00
1.2390e+03	1.8300e+02	1.4574e+00	3.8810e-01	0.0000e+00	0.0000e+00
1.2870e+03	1.8300e+02	1.6396e+00	4.6139e-01	0.0000e+00	0.0000e+00
1.3350e+03	1.8300e+02	1.9281e+00	5.1870e-01	0.0000e+00	0.0000e+00
1.3830e+03	1.8300e+02	2.1707e+00	6.2438e-01	0.0000e+00	0.0000e+00
1.4310e+03	1.8300e+02	2.2086e+00	3.8214e-01	0.0000e+00	0.0000e+00
1.4790e+03	1.8300e+02	1.1262e+00	9.6362e-02	0.0000e+00	0.0000e+00
1.5270e+03	1.8300e+02	1.1340e+00	5.0827e-01	0.0000e+00	0.0000e+00
1.5750e+03	1.8300e+02	1.1365e+00	1.9090e-02	0.0000e+00	0.0000e+00
1.6230e+03	1.8300e+02	1.3540e+00	-7.5008e-01	0.0000e+00	0.0000e+00
1.6710e+03	1.8300e+02	1.0082e+00	-8.4431e-01	0.0000e+00	0.0000e+00
1.7190e+03	1.8300e+02	7.7419e-01	-1.1433e+00	0.0000e+00	0.0000e+00
1.7670e+03	1.8300e+02	6.0414e-01	-1.7355e+00	0.0000e+00	0.0000e+00
1.8150e+03	1.8300e+02	7.9380e-01	-1.5441e+00	0.0000e+00	0.0000e+00
1.8630e+03	1.8300e+02	7.2375e-01	-5.5793e-01	0.0000e+00	0.0000e+00
1.9110e+03	1.8300e+02	5.0209e-01	2.4212e-01	0.0000e+00	0.0000e+00
1.9590e+03	1.8300e+02	9.1687e-01	2.0682e+00	0.0000e+00	0.0000e+00
2.0070e+03	1.8300e+02	4.0736e-01	2.3089e+00	0.0000e+00	0.0000e+00
3.9000e+01	1.3500e+02	1.2780e+00	6.8722e-01	0.0000e+00	0.0000e+00
8.7000e+01	1.3500e+02	1.2208e+00	7.7239e-01	0.0000e+00	0.0000e+00
1.3500e+02	1.3500e+02	1.0497e+00	-3.4956e-03	0.0000e+00	0.0000e+00
1.8300e+02	1.3500e+02	1.9458e+00	-4.0419e-01	0.0000e+00	0.0000e+00
2.3100e+02	1.3500e+02	2.1087e+00	-3.0417e-01	0.0000e+00	0.0000e+00
2.7900e+02	1.3500e+02	2.7336e+00	-9.6711e-01	0.0000e+00	0.0000e+00
3.2700e+02	1.3500e+02	1.4677e+00	-6.6589e-02	0.0000e+00	0.0000e+00
3.7500e+02	1.3500e+02	1.9894e+00	9.5084e-01	0.0000e+00	0.0000e+00
4.2300e+02	1.3500e+02	1.2648e+00	1.2224e+00	0.0000e+00	0.0000e+00
4.7100e+02	1.3500e+02	1.9627e-01	-2.0882e-02	0.0000e+00	0.0000e+00
5.1900e+02	1.3500e+02	1.8225e-01	1.3772e-01	0.0000e+00	0.0000e+00
5.6700e+02	1.3500e+02	1.7215e-01	-1.8734e+00	0.0000e+00	0.0000e+00
6.1500e+02	1.3500e+02	-5.2983e-01	-1.1621e+00	0.0000e+00	0.0000e+00
6.6300e+02	1.3500e+02	-1.7393e+00	-7.2753e-01	0.0000e+00	0.0000e+00
7.1100e+02	1.3500e+02	-2.4375e+00	-2.3037e+00	0.0000e+00	0.0000e+00
7.5900e+02	1.3500e+02	-1.3934e+00	-2.2239e+00	0.0000e+00	0.0000e+00
8.0700e+02	1.3500e+02	-5.7678e-01	-1.3204e+00	0.0000e+00	0.0000e+00
8.5500e+02	1.3500e+02	-4.6010e-01	-1.2304e+00	0.0000e+00	0.0000e+00
9.0300e+02	1.3500e+02	-2.1212e-01	-1.5192e+00	0.0000e+00	0.0000e+00
9.5100e+02	1.3500e+02	1.8422e+00	1.5309e+00	0.0000e+00	0.0000e+00
9.9900e+02	1.3500e+02	1.7696e+00	1.6948e+00	0.0000e+00	0.0000e+00
1.0470e+03	1.3500e+02	1.4123e+00	1.9668e+00	0.0000e+00	0.0000e+00
1.0950e+03	1.3500e+02	2.0615e+00	2.2524e-01	0.0000e+00	0.0000e+00
1.1430e+03	1.3500e+02	1.6078e+00	6.2739e-02	0.0000e+00	0.0000e+00
1.1910e+03	1.3500e+02	1.4421e+00	4.2938e-02	0.0000e+00	0.0000e+00
1.2390e+03	1.3500e+02	1.4489e+00	1.8204e-01	0.0000e+00	0.0000e+00
1.2870e+03	1.3500e+02	1.5036e+00	2.6708e-01	0.0000e+00	0.0000e+00
1.3350e+03	1.3500e+02	1.7800e+00	2.6659e-01	0.0000e+00	0.0000e+00
1.3830e+03	1.3500e+02	2.1569e+00	2.9752e-01	0.0000e+00	0.0000e+00
1.4310e+03	1.3500e+02	2.4795e+00	1.3788e-01	0.0000e+00	0.0000e+00
1.4790e+03	1.3500e+02	1.4639e+00	2.3771e-01	0.0000e+00	0.0000e+00
1.5270e+03	1.3500e+02	1.5176e+00	2.4586e-01	0.0000e+00	0.0000e+00
1.5750e+03	1.3500e+02	1.7774e+00	5.9183e-01	0.0000e+00	0.0000e+00
1.6230e+03	1.3500e+02	1.2147e+00	-6.3474e-01	0.0000e+00	0.0000e+00
1.6710e+03	1.3500e+02	1.2221e+00	-8.1572e-01	0.0000e+00	0.0000e+00
1.7190e+03	1.3500e+02	1.2642e+00	-9.6350e-01	0.0000e+00	0.0000e+00
1.7670e+03	1.3500e+02	1.2225e+00	-1.2407e+00	0.0000e+00	0.0000e+00
1.8150e+03	1.3500e+02	1.2604e+00	-1.1540e+00	0.0000e+00	0.0000e+00
1.8630e+03	1.3500e+02	1.3871e+00	-4.1471e-01	0.0000e+00	0.0000e+00
1.9110e+03	1.3500e+02	1.5462e+00	1.3152e+00	0.0000e+00	0.0000e+00
1.9590e+03	1.3500e+02	2.8568e-01	1.6444e+00	0.0000e+00	0.0000e+00
2.0070e+03	1.3500e+02	-3.4014e-01	2.0231e+00	0.0000e+00	0.0000e+00
3.9000e+01	8.7000e+01	-3.5228e-01	7.8012e-01	0.0000e+00	0.0000e+00
8.7000e+01	8.7000e+01	5.1486e-01	5.9439e-02	0.0000e+00	0.0000e+00
1.3500e+02	8.7000e+01	3.1006e-01	-1.3949e+00	0.0000e+00	0.0000e+00
1.8300e+02	8.7000e+01	-1.3860e-01	-1.2553e+00	0.0000e+00	0.0000e+00
2.3100e+02	8.7000e+01	1.9852e+00	-1.2365e+00	0.0000e+00	0.0000e+00
2.7900e+02	8.7000e+01	2.6788e+00	-1.1855e+00	0.0000e+00	0.0000e+00
3.2700e+02	8.7000e+01	1.3285e+00	1.2376e-01	0.0000e+00	0.0000e+00
3.7500e+02	8.7000e+01	-5.1879e-01	-4.6244e-02	0.0000e+00	0.0000e+00
4.2300e+02	8.7000e+01	-1.3224e+00	2.3414e-01	0.0000e+00	0.0000e+00
4.7100e+02	8.7000e+01	-1.3729e+00	-4.1337e-01	0.0000e+00	0.0000e+00
5.1900e+02	8.7000e+01	-1.2949e+00	-1.0205e+00	0.0000e+00	0.0000e+00
5.6700e+02	8.7000e+01	-1.5772e+00	-1.3324e+00	0.0000e+00	0.0000e+00
6.1500e+02	8.7000e+01	-1.4406e+00	-1.1409e+00	0.0000e+00	0.0000e+00
6.6300e+02	8.7000e+01	-1.4139e+00	-1.0548e+00	0.0000e+00	0.0000e+00
7.1100e+02	8.7000e+01	-1.2265e+00	-1.6614e+00	0.0000e+00	0.0000e+00
7.5900e+02	8.7000e+01	-1.8901e-01	-1.4777e+00	0.0000e+00	0.0000e+00
8.0700e+02	8.7000e+01	7.9167e-02	-7.1106e-01	0.0000e+00	0.0000e+00
8.5500e+02	8.7000e+01	1.0958e+00	2.1936e-01	0.0000e+00	0.0000e+00
9.0300e+02	8.7000e+01	1.8776e+00	1.0781e+00	0.0000e+00	0.0000e+00
9.5100e+02	8.7000e+01	6.8724e-01	1.7875e+00	0.0000e+00	0.0000e+00
9.9900e+02	8.7000e+01	1.1347e+00	1.7974e+00	0.0000e+00	0.0000e+00
1.0470e+03	8.7000e+01	1.5615e+00	7.9880e-01	0.0000e+00	0.0000e+00
1.0950e+03	8.7000e+01	1.0110e+00	9.5647e-01	0.0000e+00	0.0000e+00
1.1430e+03	8.7000e+01	1.4037e+00	-4.0810e-01	0.0000e+00	0.0000e+00
1.1910e+03	8.7000e+01	1.2854e+00	-1.4525e-01	0.0000e+00	0.0000e+00
1.2390e+03	8.7000e+01	1.3444e+00	-7.3347e-02	0.0000e+00	0.0000e+00
1.2870e+03	8.7000e+01	1.4919e+00	6.9973e-03	0.0000e+00	0.0000e+00
1.3350e+03	8.7000e+01	1.7444e+00	1.2459e-01	0.0000e+00	0.0000e+00
1.3830e+03	8.7000e+01	2.2040e+00	1.3968e-01	0.0000e+00	0.0000e+00
1.4310e+03	8.7000e+01	2.6292e+00	3.1776e-01	0.0000e+00	0.0000e+00
1.4790e+03	8.7000e+01	1.9973e+00	3.7241e-01	0.0000e+00	0.0000e+00
